,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 58,8.032128514,9.638554217,5.62248996,5.62248996,16.86746988,10.23622047,15.552,6.182380216,20.84942085,15.44401544
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 60,84.61538462,112.8205128,23.07692308,71.24352332,41.4507772,31.0880829,56.701,37.97468354,130.3797468,40.50632911
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 62,26.28811777,5.257623554,10.51524711,7.360672976,4.206098843,10.48218029,47.569,11.62790698,15.85623679,29.59830867
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 64,2.450980392,6.12745098,8.578431373,2.45398773,25.76687117,32.84671533,22.005,12.21001221,14.65201465,15.87301587
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 66,9.113504557,3.314001657,4.142502071,1.657000829,6.628003314,9.991673605,17.298,22.35099338,50.66445183,32.39202658
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 68,23.52048558,16.69195751,13.65705615,22.10365854,25.15243902,44.59561602,37.509,31.34328358,52.19985086,35.79418345
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 70,11.84834123,16.58767773,0,21.32701422,11.84834123,0,9.346,11.68224299,14.21800948,
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 124,6.382978723,31.91489362,12.76595745,10.48218029,6.289308176,14.86199575,16.529,58.70020964,46.0251046,18.82845188
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 128.01,0,15.29051988,6.116207951,3.048780488,0,18.23708207,3.04,0,12.12121212,15.15151515
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 128.02,0,29.76190476,0,0,17.96407186,23.95209581,0,11.9760479,41.91616766,17.96407186
,"Serious Housing Violations (per 1,000 Rental Units)","The number of class C (immediately hazardous) housing code violations issued by the the New York City Department of Housing Preservation and Development per 1,000 rental units. <i>Source: New York City Department of Housing Preservation and Development, New York City Department of Finance </i>",Brooklyn 130,13.15789474,9.287925697,18.57585139,10.82753287,17.01469451,29.41176471,10.844,28.68217054,95.49689441,41.92546584
